163.506
158.682
0
695.512
0	-28.0638	-23.5761	3.96329e-07
1	-29.2693	130.322	-0.000181627
2	136.038	137.499	-5.29597e-08
3	133.85	131.69	-7.66202e-06
4	132.471	132.032	8.35398e-06
5	138.011	139.546	-1.13909e-09
6	137.215	133.39	7.47132e-06
7	156.105	62.4308	0.105915
8	155.96	63.8644	0.133362
9	153.568	63.6735	-0.0480778
10	159.658	57.6011	-0.0186761
11	155.688	66.7057	0.0216163
12	158.512	62.765	-0.2578
13	119.102	204.425	-0.129917
14	119.139	211.375	0.208416
15	118.469	200.175	-0.0774834
16	118.04	195.755	-0.0250943
17	116.159	203.319	-0.0746327
18	121.542	201.687	-0.348017
19	116.029	200.446	0.00396183
20	205.326	72.844	-0.00860402
21	204.68	70.1282	0.00511641
22	204.609	75.1317	0.0448654
23	196.163	76.4916	-0.000823392
24	200.608	68.8948	-1.85377e-05
25	198.877	72.1854	0.000907528
26	186.119	103.695	-0.00191597
27	192.168	97.7421	0.641449
28	190.709	101.645	0.044281
29	195.452	96.1872	-0.142992
30	194.169	100.559	-0.316794
31	205.786	136.618	0.404666
32	203.292	143.96	0.0137693
33	205.606	135.265	0.295001
34	212.366	129.775	-0.0533488
35	207.19	140.675	0.089248
36	202.831	141.587	-0.0593519
37	207.488	124.314	0.00181132
38	207.906	145.549	-0.0214543
39	205.151	105.352	9.11632e-05
40	199.594	97.2412	0.0212038
41	203.564	109.995	-2.51579e-05
42	203.674	98.4324	-1.26296e-05
43	203.525	103.532	-0.000647793
44	158.679	134.395	-0.000370937
45	158.08	131.998	-0.000724684
46	161.448	133.712	0.00139568
47	162.206	130.985	0.0459558
48	160.45	132.691	0.00168527
49	157.298	134.733	-3.92382e-05
50	164.606	131.612	0.0759851
51	112.387	139.502	-0.196792
52	112.926	141.909	0.0572426
53	107.665	147.088	-0.00015459
54	106.677	146.061	9.39954e-05
55	108.44	144.341	0.0091499
56	108.821	142.968	0.0262329
57	138.992	122.858	0.00231604
58	136.012	128.624	-0.000828445
59	140.97	124.816	-0.000230345
60	141.366	123.439	0.000742648
61	171.7	167.751	0.000885638
62	176.337	166.134	-5.88972e-05
63	171.21	170.145	-0.000374521
64	172.154	165.346	4.19019e-05
65	167.797	175.729	0.000264582
66	75.8954	72.0488	-8.41884e-06
67	76.513	69.6906	1.49911e-05
68	77.0488	76.1085	1.77474e-08
69	77.6651	73.7451	1.12017e-06
70	79.6644	71.7204	3.75249e-07
71	78.2811	71.383	-7.80169e-06
72	54.075	39.8841	0.117094
73	65.2695	39.6086	-0.883803
74	67.1705	34.4705	0.294273
75	48.2054	48.9706	0.217188
76	51.6722	27.4108	0.398997
77	133.028	61.6755	4.62423e-06
78	130.966	67.9085	-1.21608e-07
79	132.464	65.9321	4.14708e-07
80	132.273	67.3491	-5.56358e-08
81	133.961	63.953	6.40209e-06
82	130.773	69.3247	-1.44011e-07
83	215.631	127.85	-0.370605
84	215.067	126.599	-0.378381
85	221.461	136.37	0.00117876
86	213.239	121.148	-0.0117419
87	214.955	116.488	-0.00392541
88	222.069	116.537	0.424796
89	225.381	123.813	0.00439798
90	141.634	44.9213	0.0260328
91	147.145	41.7265	-0.00864881
92	136.586	34.166	0.0160944
93	141.383	37.2546	0.0944403
94	140.223	44.7237	0.0156967
95	154.365	46.7814	0.00375821
96	51.1194	176.167	-0.0204796
97	57.716	166.485	-2.93074e-05
98	52.9255	180.535	0.532643
99	51.8736	179.652	0.49037
100	53.9792	185.011	-0.352426
101	48.2569	190.966	-0.34432
102	180.627	184.72	-0.0106383
103	181.46	175.968	-0.000907549
104	183.586	179.897	-0.0194689
105	184.987	179.998	-0.00626357
106	185.552	183.77	0.00185439
107	178.951	189.497	0.00296181
108	152.444	117.117	-0.581887
109	154.443	114.164	0.132902
110	154.19	115.441	-0.321472
111	155.337	110.03	-0.0158578
112	155.657	118.728	0.0782648
113	156.155	121.091	-0.0248977
114	156.785	114.633	0.231014
115	120.924	202.573	0.474599
116	124.357	187.472	0.338581
117	128.945	186.617	-0.243348
118	141.225	187.997	0.0331643
119	128.323	183.936	0.182392
120	126.745	186.862	0.289235
121	173.277	144.621	0.0343399
122	174.623	145.146	0.0462359
123	176.713	142.026	0.00549334
124	174.25	142.375	0.0868887
125	177.094	144.797	0.000778656
126	173.059	143.208	0.083515
127	182.632	148.213	-0.000654202
128	184.687	187.418	0.00010944
129	178.82	191.922	0.0113565
130	185.832	200.995	-0.015152
131	187.213	192.498	5.3798e-05
132	194.632	196.762	-0.380834
133	193.273	196.632	-0.0614676
134	178.318	188.24	0.00450307
135	182.914	178.607	0.0130323
136	188.767	190.165	-1.92567e-05
137	188.62	192.6	-0.000185736
